Exited,CreditScore,Attrition_Status
0,674,Retained
0,657,Retained
0,724,Retained
0,500,Retained
0,688,Retained
1,599,Attrited
0,631,Retained
0,634,Retained
0,545,Retained
0,644,Retained
1,690,Attrited
0,711,Retained
0,712,Retained
0,627,Retained
0,694,Retained
0,534,Retained
0,603,Retained
0,808,Retained
1,723,Attrited
1,585,Attrited
0,706,Retained
0,671,Retained
1,597,Attrited
0,646,Retained
0,801,Retained
0,731,Retained
0,620,Retained
0,484,Retained
0,647,Retained
0,688,Retained
1,680,Attrited
0,689,Retained
0,513,Retained
0,553,Retained
0,689,Retained
0,517,Retained
0,731,Retained
1,687,Attrited
0,507,Retained
0,468,Retained
0,682,Retained
1,603,Attrited
0,522,Retained
0,629,Retained
0,729,Retained
0,574,Retained
0,677,Retained
0,627,Retained
0,788,Retained
1,697,Attrited
1,578,Attrited
0,519,Retained
1,632,Attrited
1,679,Attrited
0,699,Retained
0,615,Retained
0,622,Retained
0,755,Retained
0,767,Retained
0,752,Retained
0,633,Retained
0,717,Retained
0,585,Retained
0,751,Retained
1,754,Attrited
0,495,Retained
0,650,Retained
0,529,Retained
0,585,Retained
0,668,Retained
0,591,Retained
0,731,Retained
1,754,Attrited
0,650,Retained
0,588,Retained
0,712,Retained
0,691,Retained
1,771,Attrited
0,678,Retained
0,719,Retained
0,610,Retained
0,722,Retained
1,758,Attrited
0,709,Retained
1,634,Attrited
0,678,Retained
0,633,Retained
1,710,Attrited
0,640,Retained
0,656,Retained
1,551,Attrited
0,786,Retained
0,561,Retained
0,807,Retained
0,602,Retained
0,727,Retained
0,678,Retained
0,730,Retained
0,596,Retained
0,686,Retained
0,684,Retained
0,797,Retained
0,658,Retained
0,653,Retained
0,641,Retained
0,656,Retained
0,750,Retained
0,768,Retained
0,568,Retained
0,706,Retained
0,430,Retained
0,745,Retained
1,747,Attrited
1,657,Attrited
0,639,Retained
0,704,Retained
0,651,Retained
0,706,Retained
0,632,Retained
0,751,Retained
0,767,Retained
0,741,Retained
1,651,Attrited
1,601,Attrited
0,520,Retained
0,626,Retained
0,811,Retained
0,730,Retained
1,604,Attrited
0,499,Retained
0,754,Retained
0,716,Retained
0,636,Retained
0,470,Retained
0,444,Retained
1,809,Attrited
0,850,Retained
0,637,Retained
0,512,Retained
0,774,Retained
0,641,Retained
0,586,Retained
0,611,Retained
0,660,Retained
1,532,Attrited
0,557,Retained
0,730,Retained
0,535,Retained
0,773,Retained
1,510,Attrited
0,539,Retained
0,690,Retained
0,821,Retained
0,687,Retained
0,557,Retained
0,532,Retained
0,540,Retained
0,705,Retained
1,542,Attrited
0,706,Retained
1,765,Attrited
1,529,Attrited
0,714,Retained
0,582,Retained
0,609,Retained
0,518,Retained
1,791,Attrited
1,747,Attrited
0,565,Retained
0,735,Retained
1,697,Attrited
0,813,Retained
0,772,Retained
0,606,Retained
0,667,Retained
1,637,Attrited
0,542,Retained
0,762,Retained
0,698,Retained
0,850,Retained
1,621,Attrited
0,671,Retained
0,775,Retained
0,504,Retained
0,751,Retained
0,691,Retained
0,841,Retained
0,709,Retained
0,673,Retained
0,541,Retained
0,661,Retained
0,784,Retained
0,742,Retained
1,850,Attrited
1,443,Attrited
0,778,Retained
0,529,Retained
0,678,Retained
0,516,Retained
0,469,Retained
0,786,Retained
0,703,Retained
0,579,Retained
0,565,Retained
0,443,Retained
1,589,Attrited
0,691,Retained
0,711,Retained
0,775,Retained
0,621,Retained
1,350,Attrited
0,668,Retained
0,633,Retained
1,697,Attrited
0,734,Retained
0,434,Retained
0,646,Retained
0,764,Retained
0,727,Retained
0,724,Retained
1,749,Attrited
1,706,Attrited
0,728,Retained
0,636,Retained
0,634,Retained
0,627,Retained
0,518,Retained
0,687,Retained
0,622,Retained
0,693,Retained
0,450,Retained
1,664,Attrited
0,663,Retained
0,660,Retained
0,579,Retained
1,655,Attrited
0,683,Retained
0,655,Retained
0,575,Retained
0,574,Retained
0,795,Retained
0,776,Retained
1,707,Attrited
1,705,Attrited
0,678,Retained
0,663,Retained
0,748,Retained
0,677,Retained
1,634,Attrited
1,350,Attrited
1,727,Attrited
0,773,Retained
0,675,Retained
0,649,Retained
0,552,Retained
1,761,Attrited
0,622,Retained
0,615,Retained
0,681,Retained
0,768,Retained
0,617,Retained
0,452,Retained
0,807,Retained
0,567,Retained
0,603,Retained
0,617,Retained
0,701,Retained
1,820,Attrited
0,438,Retained
0,600,Retained
1,782,Attrited
1,638,Attrited
0,850,Retained
0,741,Retained
0,689,Retained
0,743,Retained
0,493,Retained
0,416,Retained
0,725,Retained
0,497,Retained
0,537,Retained
1,706,Attrited
1,651,Attrited
0,720,Retained
0,797,Retained
0,543,Retained
0,454,Retained
0,691,Retained
1,510,Attrited
0,792,Retained
0,721,Retained
0,765,Retained
0,850,Retained
0,681,Retained
1,586,Attrited
1,753,Attrited
0,593,Retained
0,674,Retained
0,610,Retained
0,652,Retained
0,850,Retained
0,740,Retained
1,637,Attrited
0,685,Retained
0,558,Retained
0,677,Retained
0,592,Retained
0,652,Retained
0,662,Retained
0,543,Retained
0,675,Retained
0,643,Retained
1,611,Attrited
0,412,Retained
0,638,Retained
0,824,Retained
0,683,Retained
1,562,Attrited
0,599,Retained
0,753,Retained
0,594,Retained
0,657,Retained
0,716,Retained
0,850,Retained
1,664,Attrited
1,558,Attrited
0,606,Retained
0,776,Retained
0,557,Retained
0,614,Retained
0,620,Retained
0,695,Retained
0,729,Retained
0,571,Retained
0,457,Retained
0,559,Retained
0,664,Retained
1,500,Attrited
0,782,Retained
0,708,Retained
1,681,Attrited
0,674,Retained
0,697,Retained
0,774,Retained
0,624,Retained
0,747,Retained
0,715,Retained
0,808,Retained
0,678,Retained
1,813,Attrited
1,687,Attrited
0,832,Retained
0,668,Retained
0,526,Retained
0,457,Retained
0,649,Retained
0,669,Retained
1,668,Attrited
0,466,Retained
0,685,Retained
0,610,Retained
0,582,Retained
0,702,Retained
1,556,Attrited
0,812,Retained
1,645,Attrited
0,809,Retained
1,560,Attrited
0,744,Retained
0,731,Retained
0,471,Retained
1,686,Attrited
0,668,Retained
0,575,Retained
1,435,Attrited
0,743,Retained
0,580,Retained
1,599,Attrited
0,534,Retained
0,680,Retained
0,631,Retained
0,485,Retained
0,699,Retained
0,712,Retained
1,603,Attrited
0,850,Retained
0,584,Retained
0,604,Retained
0,586,Retained
0,467,Retained
0,520,Retained
1,683,Attrited
0,557,Retained
0,613,Retained
0,786,Retained
0,593,Retained
0,670,Retained
1,657,Attrited
0,718,Retained
0,623,Retained
0,496,Retained
0,429,Retained
1,606,Attrited
0,499,Retained
0,642,Retained
1,641,Attrited
0,673,Retained
0,570,Retained
0,472,Retained
0,550,Retained
1,625,Attrited
0,516,Retained
0,682,Retained
0,620,Retained
0,626,Retained
0,623,Retained
0,569,Retained
0,724,Retained
1,678,Attrited
1,713,Attrited
0,631,Retained
0,846,Retained
1,660,Attrited
1,567,Attrited
0,731,Retained
0,693,Retained
0,772,Retained
0,657,Retained
0,774,Retained
0,667,Retained
0,516,Retained
0,551,Retained
0,542,Retained
0,623,Retained
0,701,Retained
1,583,Attrited
0,731,Retained
0,461,Retained
0,702,Retained
1,565,Attrited
1,711,Attrited
1,664,Attrited
1,518,Attrited
0,728,Retained
0,585,Retained
0,573,Retained
0,568,Retained
1,602,Attrited
0,603,Retained
0,687,Retained
1,741,Attrited
0,469,Retained
0,477,Retained
0,737,Retained
0,835,Retained
0,717,Retained
0,562,Retained
0,758,Retained
0,408,Retained
0,650,Retained
0,582,Retained
0,706,Retained
0,567,Retained
0,720,Retained
0,631,Retained
0,623,Retained
0,514,Retained
0,650,Retained
0,673,Retained
0,504,Retained
0,723,Retained
0,645,Retained
0,664,Retained
0,760,Retained
0,766,Retained
0,634,Retained
0,640,Retained
0,784,Retained
1,547,Attrited
0,608,Retained
0,547,Retained
0,612,Retained
0,573,Retained
0,615,Retained
0,710,Retained
0,674,Retained
0,702,Retained
0,616,Retained
0,688,Retained
0,605,Retained
0,676,Retained
0,708,Retained
0,745,Retained
0,661,Retained
0,726,Retained
1,475,Attrited
0,751,Retained
1,645,Attrited
0,775,Retained
0,540,Retained
0,591,Retained
0,596,Retained
0,573,Retained
0,577,Retained
0,830,Retained
0,663,Retained
0,421,Retained
0,718,Retained
0,655,Retained
0,712,Retained
0,663,Retained
1,640,Attrited
0,577,Retained
0,546,Retained
0,802,Retained
0,590,Retained
0,594,Retained
1,577,Attrited
0,541,Retained
0,781,Retained
0,806,Retained
1,723,Attrited
0,535,Retained
0,768,Retained
1,653,Attrited
1,803,Attrited
0,545,Retained
0,581,Retained
0,513,Retained
0,731,Retained
0,727,Retained
1,560,Attrited
1,766,Attrited
0,630,Retained
0,652,Retained
0,729,Retained
0,629,Retained
0,667,Retained
0,671,Retained
1,768,Attrited
0,732,Retained
0,546,Retained
1,630,Attrited
1,765,Attrited
0,704,Retained
0,470,Retained
0,688,Retained
1,685,Attrited
0,567,Retained
1,720,Attrited
0,609,Retained
0,521,Retained
0,556,Retained
0,662,Retained
0,704,Retained
0,750,Retained
1,619,Attrited
0,468,Retained
0,435,Retained
0,529,Retained
1,702,Attrited
0,608,Retained
1,576,Attrited
0,666,Retained
0,730,Retained
1,647,Attrited
0,516,Retained
0,711,Retained
0,736,Retained
0,768,Retained
0,427,Retained
1,686,Attrited
0,690,Retained
0,647,Retained
0,714,Retained
1,736,Attrited
0,608,Retained
0,809,Retained
0,745,Retained
1,781,Attrited
0,527,Retained
0,595,Retained
0,850,Retained
0,569,Retained
0,728,Retained
0,473,Retained
0,738,Retained
0,659,Retained
0,597,Retained
0,445,Retained
0,671,Retained
1,656,Attrited
0,658,Retained
1,698,Attrited
0,655,Retained
0,772,Retained
0,681,Retained
0,688,Retained
0,633,Retained
0,735,Retained
0,521,Retained
0,541,Retained
0,612,Retained
0,562,Retained
0,703,Retained
0,710,Retained
1,731,Attrited
0,703,Retained
0,618,Retained
0,689,Retained
0,718,Retained
0,608,Retained
1,749,Attrited
1,753,Attrited
1,630,Attrited
1,693,Attrited
1,838,Attrited
0,756,Retained
0,775,Retained
0,635,Retained
0,705,Retained
0,481,Retained
1,727,Attrited
0,595,Retained
0,535,Retained
1,578,Attrited
0,597,Retained
0,449,Retained
0,850,Retained
0,494,Retained
0,676,Retained
0,818,Retained
0,712,Retained
0,672,Retained
0,636,Retained
0,698,Retained
0,597,Retained
0,717,Retained
0,614,Retained
0,708,Retained
1,507,Attrited
0,581,Retained
0,579,Retained
1,504,Attrited
0,737,Retained
0,540,Retained
0,609,Retained
0,778,Retained
0,621,Retained
1,665,Attrited
0,608,Retained
0,680,Retained
0,663,Retained
1,627,Attrited
0,607,Retained
0,681,Retained
0,766,Retained
0,694,Retained
0,411,Retained
0,742,Retained
1,673,Attrited
0,529,Retained
0,519,Retained
0,573,Retained
0,453,Retained
0,798,Retained
0,693,Retained
0,637,Retained
0,672,Retained
0,597,Retained
0,543,Retained
0,695,Retained
0,584,Retained
0,652,Retained
0,601,Retained
0,628,Retained
0,607,Retained
0,646,Retained
0,572,Retained
0,801,Retained
0,597,Retained
0,613,Retained
1,529,Attrited
0,794,Retained
0,557,Retained
0,499,Retained
1,544,Attrited
0,739,Retained
0,458,Retained
0,528,Retained
1,773,Attrited
0,646,Retained
0,564,Retained
1,624,Attrited
1,682,Attrited
0,726,Retained
0,560,Retained
1,382,Attrited
0,457,Retained
0,673,Retained
0,584,Retained
1,629,Attrited
1,584,Attrited
0,724,Retained
0,644,Retained
1,676,Attrited
0,499,Retained
1,598,Attrited
1,655,Attrited
0,559,Retained
0,543,Retained
0,679,Retained
0,594,Retained
0,586,Retained
0,776,Retained
0,699,Retained
0,847,Retained
0,582,Retained
0,648,Retained
1,618,Attrited
0,543,Retained
1,642,Attrited
0,462,Retained
0,640,Retained
1,740,Attrited
0,773,Retained
0,583,Retained
0,589,Retained
0,509,Retained
0,612,Retained
0,505,Retained
0,546,Retained
0,681,Retained
0,762,Retained
0,786,Retained
0,629,Retained
0,787,Retained
0,713,Retained
0,541,Retained
0,451,Retained
0,644,Retained
0,686,Retained
1,847,Attrited
0,765,Retained
0,678,Retained
0,539,Retained
0,800,Retained
0,799,Retained
0,629,Retained
0,734,Retained
0,542,Retained
0,414,Retained
1,675,Attrited
0,683,Retained
0,748,Retained
0,596,Retained
0,642,Retained
0,499,Retained
0,649,Retained
0,739,Retained
0,616,Retained
0,560,Retained
0,427,Retained
1,435,Attrited
0,633,Retained
0,443,Retained
0,727,Retained
0,674,Retained
0,661,Retained
0,619,Retained
0,562,Retained
0,633,Retained
0,551,Retained
1,720,Attrited
0,688,Retained
0,635,Retained
0,561,Retained
0,850,Retained
0,636,Retained
0,461,Retained
0,771,Retained
0,713,Retained
0,658,Retained
0,586,Retained
0,737,Retained
0,742,Retained
1,824,Attrited
0,701,Retained
0,623,Retained
0,744,Retained
0,698,Retained
0,616,Retained
0,662,Retained
0,594,Retained
0,685,Retained
0,742,Retained
0,678,Retained
0,651,Retained
1,585,Attrited
0,579,Retained
0,722,Retained
1,613,Attrited
0,694,Retained
1,550,Attrited
1,741,Attrited
0,668,Retained
0,529,Retained
0,636,Retained
1,563,Attrited
0,767,Retained
1,644,Attrited
0,780,Retained
0,635,Retained
1,641,Attrited
0,593,Retained
0,540,Retained
0,663,Retained
0,630,Retained
0,605,Retained
1,710,Attrited
0,755,Retained
0,641,Retained
0,737,Retained
0,695,Retained
1,466,Attrited
0,558,Retained
0,665,Retained
0,737,Retained
0,654,Retained
0,619,Retained
0,845,Retained
0,727,Retained
0,582,Retained
0,716,Retained
0,660,Retained
0,664,Retained
0,801,Retained
0,615,Retained
0,718,Retained
0,667,Retained
0,670,Retained
0,590,Retained
0,739,Retained
1,373,Attrited
1,418,Attrited
0,837,Retained
1,645,Attrited
0,552,Retained
0,580,Retained
0,684,Retained
0,634,Retained
0,607,Retained
0,802,Retained
0,736,Retained
1,629,Attrited
0,737,Retained
0,718,Retained
1,561,Attrited
0,641,Retained
0,677,Retained
0,641,Retained
0,658,Retained
1,659,Attrited
1,567,Attrited
0,584,Retained
0,709,Retained
0,690,Retained
0,627,Retained
0,765,Retained
0,645,Retained
0,716,Retained
1,771,Attrited
0,687,Retained
0,717,Retained
0,524,Retained
0,679,Retained
0,538,Retained
0,752,Retained
0,846,Retained
0,532,Retained
1,670,Attrited
0,597,Retained
0,627,Retained
0,700,Retained
0,766,Retained
0,488,Retained
0,694,Retained
0,639,Retained
1,705,Attrited
0,810,Retained
0,638,Retained
0,595,Retained
1,575,Attrited
0,850,Retained
0,419,Retained
0,640,Retained
0,570,Retained
0,640,Retained
1,689,Attrited
0,725,Retained
0,751,Retained
1,544,Attrited
0,768,Retained
0,648,Retained
0,577,Retained
0,639,Retained
0,686,Retained
0,657,Retained
0,613,Retained
0,701,Retained
0,578,Retained
0,689,Retained
0,687,Retained
1,499,Attrited
0,693,Retained
0,737,Retained
0,651,Retained
0,753,Retained
0,523,Retained
0,458,Retained
0,643,Retained
0,638,Retained
0,685,Retained
0,684,Retained
0,670,Retained
1,701,Attrited
0,705,Retained
1,593,Attrited
0,651,Retained
0,741,Retained
1,596,Attrited
0,581,Retained
1,689,Attrited
0,544,Retained
1,718,Attrited
0,583,Retained
0,663,Retained
0,666,Retained
1,524,Attrited
0,599,Retained
0,667,Retained
0,727,Retained
0,689,Retained
0,639,Retained
0,678,Retained
0,523,Retained
0,650,Retained
0,744,Retained
0,697,Retained
0,800,Retained
0,664,Retained
0,740,Retained
0,835,Retained
1,559,Attrited
0,676,Retained
0,613,Retained
0,713,Retained
0,751,Retained
0,523,Retained
0,775,Retained
1,608,Attrited
0,673,Retained
0,616,Retained
0,650,Retained
1,655,Attrited
1,782,Attrited
0,781,Retained
0,593,Retained
0,505,Retained
1,707,Attrited
0,692,Retained
0,813,Retained
0,850,Retained
0,753,Retained
0,850,Retained
0,671,Retained
1,791,Attrited
0,624,Retained
0,649,Retained
1,732,Attrited
0,664,Retained
1,789,Attrited
0,680,Retained
0,701,Retained
0,684,Retained
0,586,Retained
0,522,Retained
0,739,Retained
0,835,Retained
0,790,Retained
0,671,Retained
0,560,Retained
0,651,Retained
0,682,Retained
0,808,Retained
0,644,Retained
0,688,Retained
0,617,Retained
0,738,Retained
0,663,Retained
1,515,Attrited
0,845,Retained
0,639,Retained
0,557,Retained
0,543,Retained
0,585,Retained
0,610,Retained
0,727,Retained
0,540,Retained
0,418,Retained
0,660,Retained
0,850,Retained
1,618,Attrited
0,642,Retained
1,850,Attrited
0,739,Retained
0,508,Retained
0,667,Retained
0,741,Retained
0,592,Retained
1,651,Attrited
0,773,Retained
0,850,Retained
1,550,Attrited
0,783,Retained
0,777,Retained
1,659,Attrited
1,727,Attrited
0,603,Retained
0,644,Retained
0,647,Retained
0,648,Retained
0,721,Retained
0,524,Retained
0,626,Retained
0,569,Retained
0,578,Retained
0,769,Retained
0,694,Retained
0,664,Retained
0,646,Retained
1,779,Attrited
1,782,Attrited
1,769,Attrited
0,655,Retained
1,623,Attrited
0,705,Retained
1,686,Attrited
0,678,Retained
0,738,Retained
0,703,Retained
0,554,Retained
1,582,Attrited
1,644,Attrited
0,724,Retained
0,593,Retained
0,710,Retained
0,631,Retained
1,739,Attrited
1,644,Attrited
0,652,Retained
0,554,Retained
0,483,Retained
0,669,Retained
1,841,Attrited
0,662,Retained
0,821,Retained
0,783,Retained
0,850,Retained
0,559,Retained
0,602,Retained
1,563,Attrited
0,695,Retained
0,546,Retained
0,719,Retained
0,539,Retained
0,632,Retained
0,772,Retained
0,708,Retained
0,668,Retained
0,738,Retained
0,785,Retained
0,597,Retained
0,531,Retained
0,509,Retained
0,508,Retained
0,749,Retained
1,621,Attrited
0,659,Retained
1,634,Attrited
0,675,Retained
0,770,Retained
0,736,Retained
0,524,Retained
0,674,Retained
0,700,Retained
0,741,Retained
0,455,Retained
0,608,Retained
0,776,Retained
1,635,Attrited
0,746,Retained
1,692,Attrited
0,683,Retained
0,591,Retained
0,581,Retained
0,684,Retained
0,561,Retained
0,718,Retained
0,590,Retained
0,573,Retained
1,350,Attrited
1,504,Attrited
0,813,Retained
0,641,Retained
0,662,Retained
0,497,Retained
0,716,Retained
0,526,Retained
0,760,Retained
0,669,Retained
0,655,Retained
1,547,Attrited
1,648,Attrited
0,790,Retained
1,744,Attrited
0,761,Retained
0,750,Retained
0,680,Retained
0,704,Retained
0,521,Retained
0,452,Retained
0,695,Retained
1,850,Attrited
0,625,Retained
0,608,Retained
0,715,Retained
0,834,Retained
0,469,Retained
1,480,Attrited
0,527,Retained
0,834,Retained
0,583,Retained
0,696,Retained
0,606,Retained
0,713,Retained
0,821,Retained
0,550,Retained
0,675,Retained
0,748,Retained
0,606,Retained
0,726,Retained
0,547,Retained
0,758,Retained
0,596,Retained
0,720,Retained
0,674,Retained
0,756,Retained
0,649,Retained
0,613,Retained
0,643,Retained
0,600,Retained
0,735,Retained
0,585,Retained
1,724,Attrited
0,635,Retained
0,472,Retained
0,590,Retained
0,651,Retained
0,686,Retained
0,606,Retained
0,781,Retained
0,593,Retained
0,793,Retained
0,791,Retained
0,850,Retained
0,698,Retained
1,846,Attrited
0,765,Retained
0,574,Retained
1,617,Attrited
0,581,Retained
0,710,Retained
0,550,Retained
1,533,Attrited
0,779,Retained
0,763,Retained
0,563,Retained
0,678,Retained
0,644,Retained
0,682,Retained
0,625,Retained
0,733,Retained
0,512,Retained
0,642,Retained
0,737,Retained
0,575,Retained
0,543,Retained
0,521,Retained
0,637,Retained
0,714,Retained
0,726,Retained
0,680,Retained
1,812,Attrited
0,757,Retained
1,710,Attrited
1,516,Attrited
0,803,Retained
0,560,Retained
0,679,Retained
0,526,Retained
0,485,Retained
1,625,Attrited
0,773,Retained
1,530,Attrited
1,616,Attrited
0,651,Retained
0,586,Retained
0,607,Retained
0,724,Retained
0,733,Retained
0,667,Retained
1,700,Attrited
0,659,Retained
0,710,Retained
1,760,Attrited
0,677,Retained
0,798,Retained
0,758,Retained
0,715,Retained
0,752,Retained
1,586,Attrited
0,818,Retained
0,490,Retained
1,610,Attrited
1,627,Attrited
0,533,Retained
1,708,Attrited
0,681,Retained
0,690,Retained
0,656,Retained
0,673,Retained
0,806,Retained
1,648,Attrited
0,501,Retained
0,556,Retained
0,627,Retained
0,652,Retained
0,807,Retained
0,708,Retained
0,619,Retained
0,601,Retained
0,445,Retained
0,800,Retained
0,554,Retained
1,714,Attrited
0,656,Retained
1,520,Attrited
0,480,Retained
0,660,Retained
0,532,Retained
0,679,Retained
0,780,Retained
0,747,Retained
0,705,Retained
0,732,Retained
0,515,Retained
0,816,Retained
1,641,Attrited
0,509,Retained
0,601,Retained
1,527,Attrited
0,455,Retained
0,803,Retained
0,553,Retained
0,724,Retained
0,610,Retained
0,559,Retained
1,825,Attrited
0,819,Retained
0,772,Retained
0,685,Retained
0,506,Retained
0,642,Retained
0,627,Retained
0,600,Retained
1,653,Attrited
1,762,Attrited
0,569,Retained
0,756,Retained
0,673,Retained
0,637,Retained
0,644,Retained
0,658,Retained
0,649,Retained
0,603,Retained
1,820,Attrited
0,712,Retained
0,645,Retained
0,705,Retained
0,590,Retained
0,631,Retained
0,604,Retained
0,643,Retained
0,690,Retained
0,558,Retained
1,637,Attrited
0,648,Retained
0,652,Retained
0,808,Retained
0,551,Retained
0,711,Retained
1,467,Attrited
0,789,Retained
0,602,Retained
0,576,Retained
0,584,Retained
0,593,Retained
1,705,Attrited
1,595,Attrited
0,699,Retained
1,516,Attrited
0,838,Retained
0,587,Retained
0,750,Retained
1,581,Attrited
0,484,Retained
0,576,Retained
0,567,Retained
0,638,Retained
0,646,Retained
0,658,Retained
0,590,Retained
0,546,Retained
0,603,Retained
0,619,Retained
0,678,Retained
0,459,Retained
0,671,Retained
1,501,Attrited
0,719,Retained
0,681,Retained
0,706,Retained
1,763,Attrited
0,716,Retained
1,507,Attrited
1,678,Attrited
0,775,Retained
0,544,Retained
0,756,Retained
1,757,Attrited
0,742,Retained
0,591,Retained
0,667,Retained
0,787,Retained
0,718,Retained
0,521,Retained
0,607,Retained
0,633,Retained
0,588,Retained
0,724,Retained
0,720,Retained
0,521,Retained
0,620,Retained
1,505,Attrited
0,728,Retained
1,486,Attrited
0,584,Retained
0,687,Retained
1,771,Attrited
0,678,Retained
1,751,Attrited
0,670,Retained
0,675,Retained
0,684,Retained
0,637,Retained
0,760,Retained
0,662,Retained
0,680,Retained
0,604,Retained
0,764,Retained
0,521,Retained
1,684,Attrited
0,795,Retained
0,678,Retained
1,589,Attrited
0,660,Retained
0,646,Retained
0,706,Retained
0,730,Retained
0,606,Retained
0,690,Retained
1,645,Attrited
0,579,Retained
0,481,Retained
0,492,Retained
0,739,Retained
1,624,Attrited
0,682,Retained
0,701,Retained
0,718,Retained
0,496,Retained
0,543,Retained
0,616,Retained
1,635,Attrited
0,652,Retained
0,688,Retained
1,678,Attrited
0,757,Retained
0,667,Retained
0,725,Retained
1,632,Attrited
0,694,Retained
0,803,Retained
0,814,Retained
0,611,Retained
0,755,Retained
0,425,Retained
0,850,Retained
0,677,Retained
0,797,Retained
1,692,Attrited
0,735,Retained
0,609,Retained
0,700,Retained
0,526,Retained
0,693,Retained
0,748,Retained
0,657,Retained
0,739,Retained
0,784,Retained
0,744,Retained
0,645,Retained
0,669,Retained
1,615,Attrited
0,724,Retained
0,850,Retained
0,625,Retained
0,635,Retained
0,724,Retained
0,550,Retained
0,645,Retained
0,714,Retained
1,520,Attrited
0,633,Retained
0,537,Retained
0,764,Retained
1,795,Attrited
0,573,Retained
1,702,Attrited
0,740,Retained
0,479,Retained
0,627,Retained
0,479,Retained
0,623,Retained
0,512,Retained
0,609,Retained
0,518,Retained
0,833,Retained
0,758,Retained
0,611,Retained
0,583,Retained
1,610,Attrited
0,637,Retained
0,683,Retained
1,774,Attrited
0,677,Retained
0,741,Retained
1,498,Attrited
1,655,Attrited
0,613,Retained
0,602,Retained
0,659,Retained
0,673,Retained
0,606,Retained
0,775,Retained
0,841,Retained
0,714,Retained
1,597,Attrited
0,726,Retained
0,644,Retained
0,800,Retained
0,771,Retained
0,516,Retained
1,709,Attrited
1,772,Attrited
0,792,Retained
