,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
1452,1453,15677243,687,France,Female,35,3,99587.43,1,1,1,1713.1,1,1,5,SILVER,827
1453,1454,15815070,672,France,Female,53,7,0.0,1,1,1,136910.18,0,0,3,PLATINUM,311
1454,1455,15705899,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1,1,2,GOLD,773
1455,1456,15701522,686,Germany,Male,35,2,109342.82,2,0,1,86043.27,0,0,5,PLATINUM,663
1456,1457,15755978,639,Spain,Male,28,8,0.0,2,1,0,126561.07,0,0,5,PLATINUM,249
1457,1458,15722090,850,France,Male,66,4,0.0,2,0,1,64350.8,0,0,5,SILVER,518
1458,1459,15783526,465,France,Male,25,2,78247.31,2,1,1,10472.31,0,0,2,GOLD,945
1459,1460,15632125,817,France,Female,55,10,117561.49,1,1,0,95941.55,1,1,3,GOLD,226
1460,1461,15688395,578,France,Male,23,10,88980.32,1,1,1,125222.36,0,0,5,PLATINUM,813
1461,1462,15666975,611,Spain,Male,34,4,0.0,2,1,0,170950.58,0,0,4,DIAMOND,911
1462,1463,15682211,616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,1,3,PLATINUM,289
1463,1464,15637411,517,France,Male,37,5,113308.84,1,0,1,31517.16,0,0,2,DIAMOND,728
1464,1465,15591512,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,0,3,PLATINUM,230
1465,1466,15606855,806,France,Female,32,3,63763.49,1,1,0,156593.09,0,0,1,GOLD,411
1466,1467,15763683,633,France,Female,29,7,169988.35,1,1,0,4272.0,0,0,3,DIAMOND,613
1467,1468,15641782,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0,0,5,DIAMOND,501
1468,1469,15677184,691,France,Male,52,3,0.0,1,1,0,175843.68,1,1,3,SILVER,660
1469,1470,15775042,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1,1,3,PLATINUM,991
1470,1471,15616630,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0,0,5,SILVER,927
1471,1472,15800233,806,France,Male,48,4,164701.68,1,1,1,21439.49,0,0,2,PLATINUM,851
1472,1473,15588419,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0,0,2,SILVER,457
1473,1474,15595557,552,France,Male,36,8,0.0,2,0,0,132547.02,0,0,4,SILVER,498
1474,1475,15626143,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0,0,2,GOLD,356
1475,1476,15566030,634,France,Male,26,8,0.0,1,1,0,21760.96,0,0,4,DIAMOND,783
1476,1477,15701412,756,France,Female,26,5,101641.14,2,0,1,154460.68,0,0,5,GOLD,351
1477,1478,15702464,776,France,Male,37,2,0.0,1,0,1,8065.0,0,0,3,SILVER,846
1478,1479,15573348,649,France,Female,45,5,92786.66,1,1,0,173365.9,1,1,1,GOLD,919
1479,1480,15704160,595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0,0,1,GOLD,972
1480,1481,15693704,646,France,Male,30,5,98014.74,1,1,1,12757.14,0,0,4,PLATINUM,329
1481,1482,15664752,592,Spain,Male,38,8,0.0,2,1,0,180426.2,0,0,2,GOLD,588
1482,1483,15628292,574,France,Male,26,8,97460.1,1,1,1,43093.67,0,0,5,PLATINUM,241
1483,1484,15621195,850,France,Male,36,1,104077.19,2,0,1,68594.0,0,0,1,DIAMOND,388
1484,1485,15668629,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0,0,3,DIAMOND,534
1485,1486,15635197,475,France,Female,46,10,0.0,2,0,0,122953.0,1,1,3,DIAMOND,800
1486,1487,15592761,642,France,Female,39,4,0.0,1,1,1,76821.24,0,0,4,PLATINUM,445
1487,1488,15574283,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1,1,5,DIAMOND,933
1488,1489,15598097,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1,1,2,SILVER,317
1489,1490,15711352,609,France,Female,39,8,141675.23,1,0,1,175664.25,0,0,4,SILVER,440
1490,1491,15620751,797,Spain,Female,31,8,0.0,2,1,0,117916.63,0,0,5,DIAMOND,346
1491,1492,15656717,504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1,1,4,SILVER,940
1492,1493,15643121,735,Spain,Male,50,9,0.0,1,0,0,166677.35,1,1,2,PLATINUM,886
1493,1494,15723671,680,Spain,Female,30,3,0.0,1,1,0,160131.58,0,0,4,GOLD,916
1494,1495,15752846,449,France,Male,52,6,0.0,2,0,1,123622.0,0,0,3,PLATINUM,995
1495,1496,15640852,685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0,0,4,DIAMOND,911
1496,1497,15789313,569,Spain,Male,38,8,0.0,2,0,0,79618.79,0,0,1,DIAMOND,225
1497,1498,15793688,631,France,Male,35,9,112392.45,2,1,0,24472.23,0,0,2,DIAMOND,549
1498,1499,15770405,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0,0,3,GOLD,506
1499,1500,15702561,461,France,Female,28,8,0.0,1,1,1,103349.74,0,0,4,DIAMOND,861
1500,1501,15625964,630,France,Male,50,1,81947.76,1,0,1,63606.22,1,1,1,GOLD,912
1501,1502,15761364,661,France,Female,31,7,144162.3,2,1,1,14490.79,0,0,5,PLATINUM,410
1502,1503,15590286,796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0,0,1,GOLD,570
1503,1504,15587978,710,France,Male,47,5,158623.14,1,0,0,83499.89,1,1,2,PLATINUM,720
1504,1505,15773242,741,France,Male,32,8,0.0,2,1,0,143598.7,0,0,4,DIAMOND,870
1505,1506,15761053,606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1,1,2,SILVER,239
1506,1507,15702095,747,France,Male,27,10,0.0,2,0,0,13007.89,0,0,2,PLATINUM,970
1507,1508,15764253,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0,0,3,PLATINUM,903
1508,1509,15700801,576,France,Male,36,6,0.0,2,1,1,48314.0,0,0,2,PLATINUM,847
1509,1510,15730590,528,France,Male,37,6,103772.45,1,1,0,197111.99,0,0,3,DIAMOND,391
1510,1511,15643916,535,France,Male,33,2,133040.32,1,1,1,110299.78,0,0,4,DIAMOND,322
1511,1512,15720636,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0,0,2,GOLD,930
1512,1513,15795429,656,France,Male,39,10,0.0,2,1,1,98894.64,0,0,1,SILVER,259
1513,1514,15609254,440,France,Male,42,2,0.0,2,1,0,49826.68,0,0,4,PLATINUM,260
1514,1515,15625141,539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0,0,3,DIAMOND,750
1515,1516,15810898,850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0,0,5,PLATINUM,681
1516,1517,15775797,646,France,Female,37,7,96558.66,1,0,0,163427.18,0,0,3,PLATINUM,493
1517,1518,15795246,744,France,Male,54,6,93806.31,2,0,1,140068.77,0,0,2,PLATINUM,306
1518,1519,15795275,710,Spain,Female,36,8,0.0,2,0,0,83206.19,0,0,3,SILVER,636
1519,1520,15571869,544,France,Female,64,3,124043.8,1,1,1,111402.97,1,1,1,DIAMOND,642
1520,1521,15694143,723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,1,4,SILVER,949
1521,1522,15748231,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0,0,2,DIAMOND,284
1522,1523,15632185,787,France,Female,35,1,106266.8,1,1,1,16607.15,0,0,5,DIAMOND,511
1523,1524,15806249,598,Spain,Male,41,8,0.0,2,1,1,161954.43,0,0,3,PLATINUM,779
1524,1525,15743293,796,France,Male,51,6,0.0,2,0,1,194733.28,0,0,1,PLATINUM,804
1525,1526,15598157,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0,0,3,SILVER,970
1526,1527,15700946,711,France,Male,34,8,0.0,2,0,0,48260.19,0,0,4,PLATINUM,766
1527,1528,15722692,661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0,0,2,SILVER,393
1528,1529,15696506,415,France,Male,32,5,145807.59,1,1,1,3064.65,0,0,2,PLATINUM,833
1529,1530,15728823,578,Spain,Male,23,8,0.0,2,1,0,112124.98,0,0,3,DIAMOND,240
1530,1531,15808851,611,France,Female,26,2,107508.93,2,1,1,120801.65,0,0,4,DIAMOND,720
1531,1532,15675231,600,France,Female,28,6,0.0,2,0,1,52193.23,0,0,3,GOLD,910
1532,1533,15732299,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0,0,3,DIAMOND,883
1533,1534,15706269,850,France,Female,37,3,212778.2,1,0,1,69372.88,0,0,2,SILVER,661
1534,1535,15590078,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,1,4,GOLD,273
1535,1536,15776985,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0,0,2,GOLD,915
1536,1537,15756743,838,France,Female,34,8,0.0,2,1,0,27472.07,0,0,2,DIAMOND,257
1537,1538,15782364,821,France,Female,28,8,0.0,1,1,1,36754.13,0,0,5,GOLD,845
1538,1539,15604093,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,0,1,PLATINUM,933
1539,1540,15749328,558,France,Male,38,8,113000.92,1,1,1,152872.39,0,0,2,GOLD,784
1540,1541,15656322,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0,0,2,GOLD,284
1541,1542,15685564,654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0,0,3,GOLD,705
1542,1543,15785831,530,France,Female,33,4,129307.32,1,1,1,172930.28,0,0,5,PLATINUM,741
1543,1544,15796218,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0,0,3,SILVER,836
1544,1545,15716218,520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,0,1,PLATINUM,357
1545,1546,15572735,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0,0,5,GOLD,807
1546,1547,15633840,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,0,3,SILVER,340
1547,1548,15608760,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0,0,1,PLATINUM,875
1548,1549,15627848,668,Spain,Male,25,8,0.0,2,1,1,135112.09,0,0,2,SILVER,765
1549,1550,15792029,652,France,Male,48,4,59486.31,1,1,0,163944.18,1,1,5,SILVER,751
1550,1551,15617331,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0,0,2,DIAMOND,522
1551,1552,15651740,730,Spain,Female,52,7,0.0,2,0,1,122398.84,0,0,5,SILVER,800
1552,1553,15636407,780,France,Male,34,1,0.0,1,1,1,64804.04,0,0,1,PLATINUM,885
1553,1554,15607526,592,France,Female,38,8,119278.01,2,0,1,19370.73,0,0,3,GOLD,619
1554,1555,15632576,628,France,Male,34,4,158741.43,2,1,1,126192.54,0,0,3,PLATINUM,983
1555,1556,15581505,658,France,Female,40,7,140596.95,1,0,1,135459.02,1,1,2,DIAMOND,411
1556,1557,15612207,850,Spain,Female,29,10,0.0,2,1,1,94815.04,0,0,1,GOLD,251
1557,1558,15707242,515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1,1,1,SILVER,362
1558,1559,15721937,571,France,Female,35,1,104783.81,2,0,1,178512.52,0,0,2,GOLD,350
1559,1560,15773852,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0,0,5,GOLD,969
1560,1561,15719778,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0,0,4,SILVER,987
1561,1562,15650538,632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0,0,4,PLATINUM,959
1562,1563,15797475,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,1,4,DIAMOND,991
1563,1564,15780359,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0,0,4,DIAMOND,601
1564,1565,15737104,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0,0,4,GOLD,628
1565,1566,15789936,581,France,Male,38,1,0.0,2,1,0,46176.22,0,0,2,PLATINUM,950
1566,1567,15709523,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0,0,2,SILVER,512
1567,1568,15593425,713,France,Male,53,6,115029.4,1,0,0,191521.32,1,1,2,PLATINUM,338
1568,1569,15776725,676,France,Male,40,8,114005.78,1,1,1,67998.45,0,0,3,PLATINUM,324
1569,1570,15604706,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,1,2,DIAMOND,658
1570,1571,15790958,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,1,1,PLATINUM,845
1571,1572,15747534,594,France,Male,23,5,156267.59,1,1,0,160968.44,0,0,2,GOLD,871
1572,1573,15574237,716,France,Female,44,3,109528.28,1,1,0,27341.63,1,1,1,DIAMOND,771
1573,1574,15690332,668,France,Female,35,6,102482.76,1,1,1,53994.64,0,0,3,SILVER,421
1574,1575,15661290,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0,0,3,DIAMOND,297
1575,1576,15651883,545,France,Male,23,2,0.0,2,1,0,189613.12,0,0,5,SILVER,322
1576,1577,15808905,613,France,Female,40,9,95624.36,2,1,1,60706.33,0,0,5,SILVER,573
1577,1578,15715532,687,Spain,Female,21,8,0.0,2,1,1,154767.34,0,0,5,PLATINUM,449
1578,1579,15786078,715,France,Male,28,7,160376.61,1,0,0,196853.11,0,0,5,DIAMOND,987
1579,1580,15652401,618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0,0,5,GOLD,615
1580,1581,15673074,721,France,Female,35,6,118273.83,1,0,1,3086.89,0,0,3,GOLD,804
1581,1582,15598744,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0,0,4,PLATINUM,802
1582,1583,15785975,690,France,Male,38,1,94456.0,2,0,1,55034.02,0,0,3,GOLD,240
1583,1584,15613180,709,France,Female,43,8,0.0,2,0,0,168035.62,1,1,4,GOLD,863
1584,1585,15584229,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0,0,2,DIAMOND,931
1585,1586,15773804,538,France,Male,33,6,93791.38,1,1,1,199249.29,0,0,5,PLATINUM,718
1586,1587,15699515,735,France,Female,33,4,0.0,2,1,0,149474.69,0,0,2,DIAMOND,999
1587,1588,15705313,592,France,Female,37,7,0.0,2,1,1,126726.33,0,0,5,SILVER,241
1588,1589,15693817,747,France,Male,61,7,155973.13,1,0,1,147554.26,0,0,5,GOLD,527
1589,1590,15673790,675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0,0,4,GOLD,844
1590,1591,15674868,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0,0,4,DIAMOND,271
1591,1592,15692110,621,France,Male,39,6,0.0,2,1,1,58883.91,0,0,1,SILVER,502
1592,1593,15645904,521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0,0,3,DIAMOND,700
1593,1594,15581332,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,0,1,GOLD,710
1594,1595,15808544,706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0,0,3,DIAMOND,536
1595,1596,15734948,677,France,Male,38,4,0.0,2,1,0,187800.63,0,0,4,GOLD,664
1596,1597,15654531,769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0,0,1,GOLD,883
1597,1598,15637774,771,France,Male,32,5,62321.62,1,1,1,40920.59,0,0,5,DIAMOND,626
1598,1599,15677141,601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1,1,2,DIAMOND,587
1599,1600,15739578,670,France,Female,42,1,115961.58,2,0,1,29483.87,0,0,4,DIAMOND,795
1600,1601,15697360,517,France,Male,28,2,115062.61,1,1,0,179056.23,0,0,2,GOLD,910
1601,1602,15655213,834,France,Female,49,8,160602.25,2,1,0,129273.94,0,0,2,GOLD,771
1602,1603,15580872,571,France,Female,42,4,108825.34,3,1,0,55558.51,1,1,1,DIAMOND,866
1603,1604,15683213,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0,0,5,PLATINUM,859
1604,1605,15801188,718,France,Female,31,1,152663.77,1,0,1,17128.64,0,0,4,GOLD,818
1605,1606,15645029,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0,0,4,SILVER,379
1606,1607,15633181,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0,0,1,DIAMOND,719
1607,1608,15598259,711,France,Male,64,4,0.0,2,1,1,3185.67,0,0,1,GOLD,949
1608,1609,15576000,574,France,Female,39,2,122524.61,2,1,0,88463.63,0,0,1,SILVER,686
1609,1610,15766047,619,France,Female,35,8,132292.63,1,1,0,65682.93,0,0,1,DIAMOND,508
1610,1611,15596339,588,France,Female,24,0,0.0,2,1,1,140586.08,0,0,3,PLATINUM,715
1611,1612,15715199,760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1,1,5,PLATINUM,511
1612,1613,15615938,665,France,Male,52,3,0.0,1,1,0,116137.01,1,1,1,GOLD,307
1613,1614,15679991,739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0,0,5,PLATINUM,429
1614,1615,15626135,641,France,Male,77,9,0.0,3,1,1,81514.06,0,0,4,PLATINUM,846
1615,1616,15792934,685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0,0,2,SILVER,220
1616,1617,15744046,594,France,Female,49,4,0.0,2,1,1,23631.55,0,0,3,PLATINUM,801
1617,1618,15700826,557,Spain,Female,40,4,0.0,2,0,1,105433.53,0,0,2,SILVER,281
1618,1619,15756301,697,France,Male,27,8,141223.68,2,1,0,90591.15,0,0,1,PLATINUM,900
1619,1620,15586517,656,France,Male,18,10,151762.74,1,0,1,127014.32,0,0,2,GOLD,778
1620,1621,15751297,712,Germany,Male,43,1,141749.74,2,0,1,90905.26,0,0,4,PLATINUM,957
1621,1622,15710365,689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1,1,4,GOLD,731
1622,1623,15679307,697,France,Female,25,4,165686.11,2,1,0,15467.98,0,0,5,DIAMOND,694
1623,1624,15610753,589,France,Male,38,2,0.0,1,1,0,79915.28,0,0,2,SILVER,985
1624,1625,15811036,525,Spain,Female,25,10,0.0,2,1,0,69361.95,0,0,5,GOLD,428
1625,1626,15610912,680,France,Male,44,3,0.0,2,1,0,86935.08,0,0,5,SILVER,254
1626,1627,15619932,617,France,Female,28,0,0.0,2,1,1,7597.83,1,1,3,SILVER,922
1627,1628,15746199,680,France,Male,32,5,92961.61,1,1,0,116957.6,0,0,1,GOLD,618
1628,1629,15584967,662,Spain,Female,30,9,0.0,2,0,1,157884.83,0,0,5,SILVER,479
1629,1630,15734365,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,1,3,SILVER,610
1630,1631,15726960,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1,1,2,SILVER,288
1631,1632,15665177,350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1,1,3,SILVER,643
1632,1633,15779915,617,France,Male,30,3,132005.77,1,1,0,142940.39,0,0,5,GOLD,285
1633,1634,15729110,562,France,Male,35,7,0.0,1,0,0,48869.67,0,0,3,GOLD,863
1634,1635,15575399,705,Spain,Female,23,5,0.0,2,1,1,73131.73,0,0,4,SILVER,308
1635,1636,15678374,516,France,Female,33,7,127305.5,1,1,1,120037.36,0,0,4,GOLD,924
1636,1637,15792679,573,France,Female,37,6,0.0,2,1,0,193995.37,0,0,4,PLATINUM,326
1637,1638,15668767,538,Spain,Female,31,0,0.0,2,0,0,179453.66,0,0,5,SILVER,798
1638,1639,15761886,699,France,Male,39,9,0.0,1,1,0,80963.92,0,0,2,DIAMOND,966
1639,1640,15583076,504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0,0,2,GOLD,391
1640,1641,15815615,583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0,0,3,SILVER,948
1641,1642,15591942,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0,0,2,GOLD,345
1642,1643,15724924,626,Spain,Male,62,3,0.0,1,1,1,65010.74,0,0,1,PLATINUM,930
1643,1644,15762123,631,France,Female,34,4,124379.14,1,1,0,106892.91,0,0,1,SILVER,461
1644,1645,15567893,663,France,Female,37,7,0.0,1,1,1,185210.63,0,0,5,PLATINUM,885
1645,1646,15648989,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0,0,1,SILVER,908
1646,1647,15662021,570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1,1,4,DIAMOND,988
1647,1648,15691627,703,France,Female,45,7,0.0,2,1,1,68831.72,0,0,1,PLATINUM,662
1648,1649,15731751,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0,0,3,GOLD,981
1649,1650,15635277,731,Spain,Male,41,4,0.0,2,1,0,22299.27,0,0,1,GOLD,968
1650,1651,15655252,625,France,Male,34,6,0.0,2,0,0,197283.2,0,0,5,PLATINUM,503
1651,1652,15803941,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1,1,5,DIAMOND,760
1652,1653,15714380,616,France,Male,59,5,153861.1,1,1,1,17699.48,0,0,4,SILVER,681
1653,1654,15666559,500,France,Male,56,1,100374.58,1,1,0,118490.8,1,1,4,DIAMOND,950
1654,1655,15799998,446,France,Male,32,8,0.0,2,0,0,133292.94,0,0,2,SILVER,444
1655,1656,15703763,669,France,Female,47,9,61196.54,1,1,0,58170.24,0,0,5,SILVER,269
1656,1657,15795640,581,Germany,Male,31,6,116891.72,1,1,0,107137.3,0,0,2,SILVER,258
1657,1658,15780056,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1,1,1,PLATINUM,329
1658,1659,15777873,748,France,Male,44,2,92911.52,1,0,1,85495.24,0,0,5,PLATINUM,805
1659,1660,15584749,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0,0,5,DIAMOND,307
1660,1661,15765258,655,France,Female,37,7,111852.84,2,1,0,10511.13,0,0,3,SILVER,313
1661,1662,15623346,690,Germany,Male,32,0,106683.52,2,1,1,137916.49,0,0,1,PLATINUM,615
1662,1663,15614054,695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0,0,2,DIAMOND,227
1663,1664,15766185,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1,1,2,SILVER,266
1664,1665,15667632,773,France,Male,52,4,0.0,1,0,1,144113.42,0,0,4,SILVER,748
1665,1666,15599024,749,France,Male,42,1,129776.72,2,0,1,143538.51,0,0,5,DIAMOND,942
1666,1667,15798709,611,France,Female,46,5,0.0,1,1,0,77677.14,1,1,4,PLATINUM,749
1667,1668,15741921,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0,0,2,DIAMOND,939
1668,1669,15793671,554,France,Male,24,10,0.0,1,0,0,92180.62,0,0,5,SILVER,398
1669,1670,15797900,567,France,Female,37,7,0.0,2,1,1,28690.9,0,0,4,PLATINUM,601
1670,1671,15667932,559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1,1,4,SILVER,327
1671,1672,15795933,594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0,0,2,DIAMOND,866
1672,1673,15660403,513,France,Female,37,6,0.0,2,1,0,110142.34,0,0,1,SILVER,743
1673,1674,15736299,652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0,0,1,PLATINUM,343
1674,1675,15759034,680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1,1,1,DIAMOND,269
1675,1676,15724663,784,Spain,Male,33,10,0.0,2,1,0,162022.47,0,0,3,PLATINUM,562
1676,1677,15594556,812,Spain,Female,44,8,0.0,3,1,0,66926.83,1,1,2,PLATINUM,812
1677,1678,15737169,784,Spain,Female,40,8,0.0,2,1,0,108891.3,0,0,2,PLATINUM,672
1678,1679,15632472,570,France,Female,18,4,82767.42,1,1,0,71811.9,0,0,5,SILVER,507
1679,1680,15722813,712,France,Female,42,1,87842.98,1,0,0,92223.59,0,0,4,PLATINUM,927
1680,1681,15588450,705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0,0,4,GOLD,344
1681,1682,15736717,681,Spain,Female,32,3,0.0,2,1,1,59679.9,0,0,1,SILVER,526
1682,1683,15680683,620,France,Male,41,0,97925.11,1,1,0,85000.32,0,0,3,GOLD,836
1683,1684,15710316,711,France,Male,52,5,0.0,1,1,1,159808.95,0,0,2,SILVER,258
1684,1685,15746333,613,France,Female,24,7,140453.91,1,1,0,129001.3,0,0,2,DIAMOND,245
1685,1686,15606861,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1,1,4,DIAMOND,637
1686,1687,15641285,682,Spain,Male,36,5,0.0,2,1,1,147758.51,0,0,5,GOLD,628
1687,1688,15662908,850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0,0,5,DIAMOND,687
1688,1689,15814267,601,France,Female,41,1,0.0,2,0,1,160607.06,0,0,4,SILVER,856
1689,1690,15614923,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1,1,1,SILVER,645
1690,1691,15579223,675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0,0,4,PLATINUM,432
1691,1692,15651389,591,Spain,Male,31,8,0.0,1,1,1,141677.33,0,0,1,GOLD,997
1692,1693,15677087,602,France,Male,23,7,113758.48,2,0,0,84077.6,0,0,4,DIAMOND,719
1693,1694,15665784,554,Spain,Female,34,8,0.0,1,0,1,106981.03,0,0,4,DIAMOND,539
1694,1695,15576706,541,France,Male,37,9,118636.92,1,1,1,73551.44,0,0,2,GOLD,771
1695,1696,15615473,506,France,Male,34,7,0.0,2,0,0,115842.1,0,0,1,DIAMOND,929
1696,1697,15587299,814,Germany,Male,44,8,95488.82,2,0,0,107013.59,0,0,4,DIAMOND,474
1697,1698,15655389,683,France,Male,30,8,110829.52,2,0,0,24938.84,0,0,2,PLATINUM,698
1698,1699,15784491,485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0,0,4,PLATINUM,633
1699,1700,15809999,696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0,0,3,SILVER,896
1700,1701,15681115,608,France,Female,30,8,0.0,2,1,0,128875.86,0,0,2,GOLD,657
1701,1702,15629390,792,France,Male,50,9,0.0,4,1,1,194700.81,1,1,4,DIAMOND,369
1702,1703,15792668,686,Spain,Male,22,5,0.0,2,1,0,158974.45,0,0,2,SILVER,968
1703,1704,15583863,790,Germany,Male,42,1,85839.62,1,1,0,198182.73,0,0,5,GOLD,226
1704,1705,15681878,654,France,Female,29,4,96974.97,1,0,1,141404.07,0,0,2,DIAMOND,342
1705,1706,15782875,452,France,Male,35,4,148172.44,1,1,1,4175.68,0,0,3,GOLD,939
1706,1707,15732235,719,Spain,Male,38,0,0.0,1,1,0,126876.47,0,0,1,SILVER,954
1707,1708,15735909,707,France,Female,40,5,0.0,2,1,0,41052.82,0,0,2,DIAMOND,763
1708,1709,15653448,699,France,Female,49,2,0.0,1,0,0,105760.01,0,0,4,PLATINUM,370
1709,1710,15587647,850,Spain,Male,30,2,0.0,2,0,1,27937.12,0,0,1,PLATINUM,663
1710,1711,15701037,828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0,0,3,GOLD,738
1711,1712,15727499,850,Germany,Male,30,5,123210.56,2,1,1,102180.27,0,0,4,DIAMOND,749
1712,1713,15724838,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0,0,4,GOLD,583
1713,1714,15666711,634,France,Male,44,9,149961.11,1,1,0,57121.51,0,0,2,GOLD,673
1714,1715,15588933,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0,0,4,PLATINUM,856
1715,1716,15763111,685,Germany,Male,43,9,108589.47,2,0,1,194808.51,0,0,4,GOLD,376
1716,1717,15805676,809,Spain,Male,33,9,0.0,1,1,1,124045.65,0,0,5,GOLD,452
1717,1718,15586674,707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1,1,4,DIAMOND,845
1718,1719,15744553,648,Spain,Male,32,8,0.0,1,1,0,133653.38,0,0,4,SILVER,687
1719,1720,15776629,760,Spain,Female,57,1,0.0,2,1,1,25101.17,0,0,2,PLATINUM,687
1720,1721,15647207,805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0,0,3,SILVER,709
